imageUrl,name,publisher,description,category,tags,price,reviewScore,reviewCount,stockQuantity,dateAdded,id,photoAuthor,photoAuthorUrl
https://images.unsplash.com/photo-1758774019261-e11c8aadacb2?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxQcmVtaXVtJTIwQWN0aW9uJTIwQ2FtZXJhfGVufDB8fHx8MTc3MjIyNTg1NXww&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Premium Action Camera,BrightLeaf Publishing,"The Premium Action Camera 857 by BrightLeaf Publishing delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,"Rechargeable, Essential, Limited Edition, Waterproof, Bestseller",191.62,1.1,5658,1025,2021-09-17,_Y-TeDWzcA0),David Liceaga,https://unsplash.com/@liceagadavid?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1572341396754-c8b300b56292?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxDb21wYWN0JTIwWW9nYSUyME1hdHxlbnwwfHx8fDE3NzIyMjU4MzN8MA&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Compact Yoga Mat,BrightLeaf Publishing,"The Compact Yoga Mat 677 by BrightLeaf Publishing delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,"Durable, Premium, Portable, Bestseller, Versatile",309.08,2.5,9265,95,2021-07-10,=v\[LZ/Z8tu#,Klara Kulikova,https://unsplash.com/@kkalerry?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1559645147-bbd3634fcd8f?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxDbGFzc2ljJTIwQWN0aW9uJTIwQ2FtZXJhfGVufDB8fHx8MTc3MjIyNTg4NXww&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Classic Action Camera,Horizon Tech,"The Classic Action Camera 928 by Horizon Tech delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the clothing category, offering a strong balance of value and functionality.",Clothing,"Durable, Limited Edition, Bestseller, Compact, Waterproof",227.6,2.5,3640,995,2020-03-07,W4[mvLxN5V:?,Keszthelyi Timi,https://unsplash.com/@keszthelyit?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1567787758801-42c8b5e28e01?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxVbHRyYSUyME5vaXNlJTIwQ2FuY2VsbGluZyUyMEhlYWRwaG9uZXN8ZW58MHx8fHwxNzcyMjI1ODU3fDA&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Ultra Noise Cancelling Headphones,BrightLeaf Publishing,"The Ultra Noise Cancelling Headphones 775 by BrightLeaf Publishing delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the books category, offering a strong balance of value and functionality.",Books,"Lightweight, Giftable, Wireless, Waterproof, Essential",67.95,5.0,2424,1109,2017-03-03,q~Oy{'}[LH}R,Pacha パチャ Shot’s,https://unsplash.com/@pacha_raw?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1738101001619-f0fd42ceafb0?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxFY28lMjBFbGVjdHJpYyUyMEtldHRsZXxlbnwwfHx8fDE3NzIyMjU4NTV8MA&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Eco Electric Kettle,BlueRiver Outfitters,"The Eco Electric Kettle 962 by BlueRiver Outfitters delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,"Versatile, Portable, Lightweight, Giftable, Compact",509.45,3.4,315,1596,2016-11-10,PtPR=RqYK@tB,Haberdoedas,https://unsplash.com/@haberdoedas?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1760443728230-b84a87381f8f?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxQb3J0YWJsZSUyMFNtYXJ0cGhvbmUlMjBTdGFuZHxlbnwwfHx8fDE3NzIyMjU4NTh8MA&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Portable Smartphone Stand,Summit Gear Co.,"The Portable Smartphone Stand 884 by Summit Gear Co. delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the office supplies category, offering a strong balance of value and functionality.",Office Supplies,"Rechargeable, Compact, New Arrival, Wireless, Essential",550.62,1.7,6582,389,2024-08-27,_XOW2q7{0tOL,Todd Jiang,https://unsplash.com/@toddjiang?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1718210719917-c6e1cd5be085?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxQcm9mZXNzaW9uYWwlMjBTdGFpbmxlc3MlMjBTdGVlbCUyMFdhdGVyJTIwQm90dGxlfGVufDB8fHx8MTc3MjIyNTgyOXww&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Professional Stainless Steel Water Bottle,SilverLine Electronics,"The Professional Stainless Steel Water Bottle 763 by SilverLine Electronics delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,"Durable, Giftable, Waterproof, Ergonomic, Limited Edition",669.11,1.9,5833,350,2025-06-07,"7KRN9z,|R=6!",Kedibone Isaac Makhumisane,https://unsplash.com/@isaax_the_artist?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1760553120955-b67aa3662355?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxBZHZhbmNlZCUyME1lY2hhbmljYWwlMjBLZXlib2FyZHxlbnwwfHx8fDE3NzIyMjU4OTB8MA&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Advanced Mechanical Keyboard,Summit Gear Co.,"The Advanced Mechanical Keyboard 825 by Summit Gear Co. delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the office supplies category, offering a strong balance of value and functionality.",Office Supplies,"Rechargeable, Modern, Portable, Giftable, New Arrival",476.73,1.1,8971,116,2017-12-22,DK1^Yn>P$k_;,Anoof C,https://unsplash.com/@anoofc?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1631749352020-b8ce2d86727e?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxVbHRyYSUyMEdhbWluZyUyME1vdXNlfGVufDB8fHx8MTc3MjIyNTg0Mnww&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Ultra Gaming Mouse,BrightLeaf Publishing,"The Ultra Gaming Mouse 663 by BrightLeaf Publishing delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the electronics category, offering a strong balance of value and functionality.",Electronics,"Durable, Versatile, Giftable, Wireless, Limited Edition",156.73,3.2,3985,132,2017-02-10,6QSN3m\5R;\B,Bruno Yamazaky,https://unsplash.com/@mryamazukino?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1564859227552-81fde4a1df0b?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxDbGFzc2ljJTIwR3JhcGhpYyUyMFQtU2hpcnR8ZW58MHx8fHwxNzcyMjI1ODUyfDA&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Classic Graphic T-Shirt,Horizon Tech,"The Classic Graphic T-Shirt 175 by Horizon Tech delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the clothing category, offering a strong balance of value and functionality.",Clothing,"Versatile, Bestseller, Limited Edition, Durable, Compact",573.9,1.3,3126,894,2020-01-13,ekg\WL|rQuoB,Sincerely Media,https://unsplash.com/@sincerelymedia?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1706180484689-223b2822ec7d?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxXaXJlbGVzcyUyME9mZmljZSUyMENoYWlyfGVufDB8fHx8MTc3MjIyNTg5MXww&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Wireless Office Chair,Maple Street Press,"The Wireless Office Chair 998 by Maple Street Press delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the electronics category, offering a strong balance of value and functionality.",Electronics,"Compact, Rechargeable, Essential, Limited Edition, Giftable",153.59,2.0,7243,1729,2019-09-19,r.1wYR66:CA6,Engin Akyurt,https://unsplash.com/@enginakyurt?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1522844123782-9547a63eb28b?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxDbGFzc2ljJTIwWW9nYSUyME1hdHxlbnwwfHx8fDE3NzIyMjU4ODB8MA&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Classic Yoga Mat,Horizon Tech,"The Classic Yoga Mat 241 by Horizon Tech delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,"Waterproof, Modern, Wireless, Durable, Lightweight",366.18,2.7,5505,1979,2025-01-16,n@>NOkGH+jp-,Alan Ko,https://unsplash.com/@iyunmai?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1495563125611-fa99f0cd529f?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxQcmVtaXVtJTIwNEslMjBNb25pdG9yfGVufDB8fHx8MTc3MjIyNTgzOHww&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Premium 4K Monitor,NorthPeak,"The Premium 4K Monitor 419 by NorthPeak delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,"Limited Edition, Premium, Lightweight, Giftable, New Arrival",625.75,2.8,9426,587,2019-04-07,n1pN=s\@WEcr,Julian O'hayon,https://unsplash.com/@anckor?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1633236065050-e96a5afa0207?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxXaXJlbGVzcyUyMDRLJTIwTW9uaXRvcnxlbnwwfHx8fDE3NzIyMjU4Mzl8MA&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Wireless 4K Monitor,Horizon Tech,"The Wireless 4K Monitor 354 by Horizon Tech delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the electronics category, offering a strong balance of value and functionality.",Electronics,"Rechargeable, Portable, Waterproof, Lightweight, Versatile",115.74,2.9,5137,1963,2020-04-29,(7z7(5oc2/{f,Kadyn Pierce,https://unsplash.com/@gymxratpapii?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1758273237903-f176384eadbb?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxXaXJlbGVzcyUyMEJhY2twYWNrfGVufDB8fHx8MTc3MjIyNTg4NXww&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Wireless Backpack,SilverLine Electronics,"The Wireless Backpack 257 by SilverLine Electronics delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the office supplies category, offering a strong balance of value and functionality.",Office Supplies,"Portable, Rechargeable, Limited Edition, Giftable, Bestseller",473.59,1.0,9010,1773,2020-07-10,y;znIUGhnF{B,Vitaly Gariev,https://unsplash.com/@silverkblack?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1643136108890-c079a7cd08cc?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxDbGFzc2ljJTIwNEslMjBNb25pdG9yfGVufDB8fHx8MTc3MjIyNTg2Nnww&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Classic 4K Monitor,NorthPeak,"The Classic 4K Monitor 358 by NorthPeak delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the office supplies category, offering a strong balance of value and functionality.",Office Supplies,"Durable, New Arrival, Bestseller, Waterproof, Modern",527.24,4.6,446,1892,2025-06-05,"7]7F+e{,C'~a",Neli Cerquetella,https://unsplash.com/@nelibird?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1695712551608-b118cc5a39e4?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxFY28lMjBCbHVldG9vdGglMjBTcGVha2VyfGVufDB8fHx8MTc3MjIyNTgzNXww&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Eco Bluetooth Speaker,BlueRiver Outfitters,"The Eco Bluetooth Speaker 866 by BlueRiver Outfitters delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the office supplies category, offering a strong balance of value and functionality.",Office Supplies,"Portable, Modern, Wireless, Rechargeable, Premium",98.83,3.4,9363,1382,2017-12-15,Ki+;dZcT8Ibl,Gomi,https://unsplash.com/@gomi_design?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1588279102558-dabc7b32d9b1?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxDbGFzc2ljJTIwQ29va3dhcmUlMjBTZXR8ZW58MHx8fHwxNzcyMjI1ODQ1fDA&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Classic Cookware Set,NorthPeak,"The Classic Cookware Set 613 by NorthPeak delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the books category, offering a strong balance of value and functionality.",Books,"Durable, Premium, Ergonomic, Versatile, Essential",440.1,1.1,2501,579,2018-11-28,eafIct@e!FuT,Cooker King,https://unsplash.com/@cookerking?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1557349964-34f68e722d29?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxBZHZhbmNlZCUyMENvb2tib29rfGVufDB8fHx8MTc3MjIyNTg3M3ww&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Advanced Cookbook,SilverLine Electronics,"The Advanced Cookbook 537 by SilverLine Electronics delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,"Waterproof, Limited Edition, Essential, Modern, Giftable",523.68,1.8,9304,1658,2020-08-10,cHj}I.?/BvCz,Hartai Klaudia,https://unsplash.com/@hartaiklaudia?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1586187543706-b43086b30978?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxDbGFzc2ljJTIwRXh0ZXJuYWwlMjBIYXJkJTIwRHJpdmV8ZW58MHx8fHwxNzcyMjI1ODM3fDA&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Classic External Hard Drive,NorthPeak,"The Classic External Hard Drive 655 by NorthPeak delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the electronics category, offering a strong balance of value and functionality.",Electronics,"Modern, Waterproof, Ergonomic, Lightweight, Rechargeable",692.85,3.3,8574,1946,2022-08-06,|Rz/^A.rKd$m,Everyday Basics,https://unsplash.com/@zanardi?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1758348844371-dfbae2780bd3?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxVbHRyYSUyMEZpdG5lc3MlMjBUcmFja2VyfGVufDB8fHx8MTc3MjIyNTg2MXww&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Ultra Fitness Tracker,SilverLine Electronics,"The Ultra Fitness Tracker 240 by SilverLine Electronics delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,"Portable, Modern, Lightweight, Giftable, Ergonomic",505.18,2.2,8400,1971,2022-11-12,]mGk'[<HO7!I,Sam Grozyan,https://unsplash.com/@ijeunes?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1718210719917-c6e1cd5be085?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxTbWFydCUyMFN0YWlubGVzcyUyMFN0ZWVsJTIwV2F0ZXIlMjBCb3R0bGV8ZW58MHx8fHwxNzcyMjI1ODQ1fDA&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Smart Stainless Steel Water Bottle,Horizon Tech,"The Smart Stainless Steel Water Bottle 923 by Horizon Tech delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the office supplies category, offering a strong balance of value and functionality.",Office Supplies,"Limited Edition, Premium, Waterproof, Ergonomic, New Arrival",618.38,4.0,4273,176,2025-04-02,tcynF7jwV#da,Kedibone Isaac Makhumisane,https://unsplash.com/@isaax_the_artist?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1693596936248-8fab255a3de1?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxXaXJlbGVzcyUyMExFRCUyMERlc2slMjBMYW1wfGVufDB8fHx8MTc3MjIyNTgzNHww&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Wireless LED Desk Lamp,Horizon Tech,"The Wireless LED Desk Lamp 128 by Horizon Tech delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the clothing category, offering a strong balance of value and functionality.",Clothing,"Portable, Modern, Wireless, Limited Edition, Premium",698.0,3.6,2207,1282,2021-09-29,V[uQ!igVz9w_,Darius Cotoi,https://unsplash.com/@dariuscotoi?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1730578726048-b8f118d227e4?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxVbHRyYSUyMEV4dGVybmFsJTIwSGFyZCUyMERyaXZlfGVufDB8fHx8MTc3MjIyNTg5NXww&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Ultra External Hard Drive,Summit Gear Co.,"The Ultra External Hard Drive 129 by Summit Gear Co. delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,"Lightweight, Limited Edition, Giftable, Durable, Compact",188.34,1.9,4134,1804,2024-06-18,q*#u61pWcs*W,Jason Leung,https://unsplash.com/@ninjason?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1754821305530-8e3c7b8deda2?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxQcm9mZXNzaW9uYWwlMjBGaXRuZXNzJTIwVHJhY2tlcnxlbnwwfHx8fDE3NzIyMjU4OTN8MA&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Professional Fitness Tracker,NorthPeak,"The Professional Fitness Tracker 957 by NorthPeak delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,"Ergonomic, Wireless, Durable, Giftable, Compact",92.54,4.4,6033,494,2020-10-03,|w`/554JR$'L,Andrey Matveev,https://unsplash.com/@zelebb?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1613091252604-dd0746e2f358?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxDb21wYWN0JTIwR2FtaW5nJTIwTW91c2V8ZW58MHx8fHwxNzcyMjI1ODU5fDA&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Compact Gaming Mouse,BrightLeaf Publishing,"The Compact Gaming Mouse 613 by BrightLeaf Publishing delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the books category, offering a strong balance of value and functionality.",Books,"Compact, Ergonomic, Portable, Bestseller, Modern",236.65,2.0,7303,1309,2017-02-15,rf/QqP6amsGb,Sirisvisual,https://unsplash.com/@sirisvisual?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1758599879792-d6d5d4e3289c?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxTbWFydCUyMFlvZ2ElMjBNYXR8ZW58MHx8fHwxNzcyMjI1ODI2fDA&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Smart Yoga Mat,Summit Gear Co.,"The Smart Yoga Mat 366 by Summit Gear Co. delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the clothing category, offering a strong balance of value and functionality.",Clothing,"Modern, Essential, Ergonomic, Durable, Premium",311.62,2.4,1318,1679,2021-12-03,"J8hw&7D()%^,",Vitaly Gariev,https://unsplash.com/@silverkblack?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1768332487888-326fa7dabbf2?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxQcmVtaXVtJTIwQ29va2Jvb2t8ZW58MHx8fHwxNzcyMjI1ODQ3fDA&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Premium Cookbook,Horizon Tech,"The Premium Cookbook 178 by Horizon Tech delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the clothing category, offering a strong balance of value and functionality.",Clothing,"Compact, Bestseller, Portable, Waterproof, Premium",232.25,1.3,6057,38,2021-11-06,_[_7<:Fg'7W7,Kamilla Isalieva,https://unsplash.com/@kamillaisalieva?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1763369521070-11b994aa6d7e?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxQcm9mZXNzaW9uYWwlMjBHcmFwaGljJTIwVC1TaGlydHxlbnwwfHx8fDE3NzIyMjU4Mjd8MA&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Professional Graphic T-Shirt,SilverLine Electronics,"The Professional Graphic T-Shirt 378 by SilverLine Electronics delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the electronics category, offering a strong balance of value and functionality.",Electronics,"Essential, Wireless, Modern, Rechargeable, Premium",352.77,3.1,5997,1006,2025-12-02,B~p?M+vpsLTq,Igor Shalyminov,https://unsplash.com/@ishalyminov?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1631749352020-b8ce2d86727e?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxVbHRyYSUyMEdhbWluZyUyME1vdXNlfGVufDB8fHx8MTc3MjIyNTg0Mnww&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Ultra Gaming Mouse,NorthPeak,"The Ultra Gaming Mouse 827 by NorthPeak delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,"Wireless, Modern, Giftable, Durable, Compact",597.73,4.1,7463,662,2016-06-19,eSOq%+eHd7(|,Bruno Yamazaky,https://unsplash.com/@mryamazukino?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1674303324806-7018a739ed11?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxXaXJlbGVzcyUyMEJsdWV0b290aCUyMFNwZWFrZXJ8ZW58MHx8fHwxNzcyMjI1ODQ2fDA&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Wireless Bluetooth Speaker,BrightLeaf Publishing,"The Wireless Bluetooth Speaker 968 by BrightLeaf Publishing delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,"Premium, Giftable, Rechargeable, Waterproof, Lightweight",362.01,4.1,1268,1313,2021-02-03,9jX=l$f?}pb$,Andrey Matveev,https://unsplash.com/@zelebb?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1601220363009-f7e66d095649?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxFY28lMjBTbWFydHBob25lJTIwU3RhbmR8ZW58MHx8fHwxNzcyMjI1ODU3fDA&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Eco Smartphone Stand,Summit Gear Co.,"The Eco Smartphone Stand 570 by Summit Gear Co. delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the office supplies category, offering a strong balance of value and functionality.",Office Supplies,"Portable, Essential, Limited Edition, Premium, Waterproof",602.95,3.8,3516,1100,2024-10-27,1-*JP#9289MO,Hugo Sesma,https://unsplash.com/@h_u_g_e?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1615433366992-1586f3b8fca5?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxXaXJlbGVzcyUyME5vaXNlJTIwQ2FuY2VsbGluZyUyMEhlYWRwaG9uZXN8ZW58MHx8fHwxNzcyMjI1ODUzfDA&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Wireless Noise Cancelling Headphones,BrightLeaf Publishing,"The Wireless Noise Cancelling Headphones 794 by BrightLeaf Publishing delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the clothing category, offering a strong balance of value and functionality.",Clothing,"Wireless, Durable, Essential, Giftable, Lightweight",29.5,2.7,3847,751,2019-04-25,`ra*L%`+iOyj,Sj 📸,https://unsplash.com/@uxsj_ph?utm_source=sse554_capstone&utm_medium=referral
